source,text,label
13,"Hier verlor sich das Gefühl meines Herzens fast ganz, und ohngeachtet aller Warnungen meines Vaters suchte ich die Welt recht zu genießen und nach meinen Gefallen zu leben, da ich denn vielen Versuchungen unterworfen war.",negative
26,"endlich war ich genötigt, einen Arzt von Bethlehem kommen zu lassen, und nachdem er 2 Mal in Gnadenhütten gewesen und nicht den besten Erfolg seiner Kur sahe, verordnete er, daß ich nach Bethlehem gebracht werden müßte,",negative
33,"ich bat auch mit bewilligung meiner l. Mutter darum,",positive
13,Im Jahr 1751 ging mein Vater nach America.,neutral
36,Unsre sel. Schwester {NAME} hat folgendes von ihrem Lebenslauf hinterlaßen:,neutral
39,So weit die sel: Schwester selbst:,neutral
11,"Wie ich die Zeit da zugebracht, das weiß mein lieber Heiland am besten, der mein armes Herz durchgangen, daß ich Ihn in dem Bilde erblickte, wie Er für meine Noth am Creuze sich so milde, geblutet hat zu todt.",positive
26,"Wir wurden veranlaßt, uns zu untersuchen, ob wir nicht in vielen Stücken hieran Schuld waren.",negative
34,"Ich hatte aber so einen starcken Trieb zur Gemeine in Bethlehem, daß ich Tag und Nacht keine Ruhe hatte, wußte aber nicht wie ich von meiner l. Tante los kommen solte, weil wir ein Herz und Seele mit einander waren.",negative
26,"Seit letztem Herbst war es ihm mancher Alterschwächen wegen nicht mehr möglich auf den Saal zum heiligen Abendmahl zu gehen; daher es ihm eine besondere Freude war, daß er es in seiner Wohnung in Gesellschaft seiner lieben Nachbarn, den eben auch alten und schwächlichen Brüdern {NAME} und {NAME} genießen konnte;",positive
19,"er aber schüttelte den Kopf und sagte nichts, welches mich oft zum Nachdenken brachte.",negative
15,1778 Unsere liebe selige Schwester {NAME}in geborene {NAME}in war im Juni 1720. in Mocker einem Oberschlesischen Dorffe geboren und in der lutherischen Religion erzogen.,neutral
13,Ich wartete auf sichtbare Hülfe von der Allmacht Gottes und da ich diese nicht erlangte kam ich in einen mißvergnügten und schweren Gang.,negative
26,"die Betten wurden aufgeschnitten, die Federn in die Luß geschmissen, das Inlett zu den andern Sachen ins Canoe gebracht.",neutral
26,"Ich glaubte aber nicht, daß unser Hiersein nur von so kurzer Dauer sein würde.",neutral
36,"Am 14ten früh um halb 8 Uhr trat {kam} ihr und uns /// unvermuthet der selige Moment, (bey Gelegenheit eines Steckflußes ein da ihre Seele) in die Arme ihres Erlösers überging, unter dem Segen der Gemeine und ihres Chores.",positive
33,"gaben mir andere waß u Er sahe es so nahm er mirs weg,",negative
23,"Mein sonst sehr böser Meister, machte es sehr hübsch mit mir.",positive
38,"Gott segnete aber den Gebrauch der Arzneyen, so wol unsers hiesigen Medici, als eines hier besuchenden Doctoris von Philadelphia, der dabey consultirt wurde, daß sie gegen den Sommer davon befreyet, und ihre gläubige Hofnung, daß sie die Rückkunft ihres lieben Mannes erleben würde, gestärkt wurde.",positive
35,"Unsere selige Schwester zog den 12ten April 1812 hieher ins Chorhaus und verbrachte ihrer körperlichen Schwachheit ungeachtet ihre Zeit sehr heiter und vergnügt, im Umgang mit dem Hld, dessen Versöhnungs Gnade sie an ihrem Herzen erfahren, und dieselbe als ein unschäzbares Kleinod sorgfältig zu bewahren suchte.",positive
21,"er war der led. Brüder ihr Gärtner bis er am 25ten Aug: 1755. mit der nunmehrigen Witwe (gewesene {NAME}in) hier getraut wurde,",neutral
26,"Am 2ten September kam ein Captain von den Huronen mit 6 seiner Krieger, mich zu besuchen;",neutral
11,"Anno 1750 den 16 Februar kriegte ich durch Bruder {NAME} den Ruf nach America zu gehen, den ich gleich willig annahm, und auch den 22 ejus nochmals dazu gesprochen, und auf die Reise abgefertigt wurde",positive
32,Ihr alter hat Sie gebracht auf 55 Jahr 5 Monath u. 12 Tage.,neutral
26,"Darauf gingen sie in mein Haus, sahen sich alles an, und nahmen sodann nach einem kurzen Aufenthalt recht freundlich Abschied, und gingen wieder zurück nach Gnadenhütten.",positive
6,"Das Lamm für uns gestorben, hats Leben uns erworben.",positive
26,es war ein sehr schwächliches Kind.,negative
37,"Im Jahre 1737. kamen ihre <meine> Eltern nach Amerika, und wohnten etwa 9 Jahre in der Nähe von Philadelphia.",neutral
11,"Weil ich aber da auch keine Ruhe für mein Herz fand, so desatirte ich im April 36, da wir eben auf dem Marsch waren, und blieb in meinem Nacht Quartier zurück. versteckte mich in der Scheune hinter dem Stroh, wurde aber von meinem Hauptmann ausgekundschaftet, daß ich in diesem Hause seyn müßte.",negative
26,"So bald ich dieser Stimme Gehör gab, wurde mir leichte ums Herz, und ich tuhlte mich gleichsam als von einer großen Bürde entledigt.",positive
11,"Der liebe Heiland und die Gemeine ließen mich viele Seligkeiten genießen, und ich kam genauer auf mein Herz, welches von den blutigen Wunden ganz eingenommen wurde, besonders bey einer Gelegenheit,da wir alle 12 von Bruder {NAME} gesprochen wurden, und wie der Heilige Geist mein Herz aufthat, daß ich über meinen ganzen Lebenslauf mit ihm sprechen konte.",positive
36,"In der ersten Litaney {die ich hörte} nahm der Heiland mein Herz so ganz ein, daß ich mich Ihm und Seiner Gemeine auf ewig ergab, nur Seine zu seyn, und dieses hat Er mir aus Gnaden erhalten bis diesen Augenblick.",positive
32,"Die treue Bedienung /// welche Sie eben gedachter Schwester die ganze Zeit während ihres Dienstes in der Anstalt, u. noch viele Jahre im Chor Hause bis an der sel. Schw. Ende geleistet mit der grösten Willigkeit, hat Sie unter uns sehr legitimirt.",positive
26,"Meine Großeltern von des Vaters Seite, waren der Religion wegen, über welche sie steif und fest hielten, aus Frankreich vertrieben worden.",negative
28,Von der Zeit an hatte ich immer das N. Testament oder ein ander gutes Buch im Sack u. las drinnen wo ich Zeit u. Gelegenheit dazu hatte.,neutral
26,das Kind wurde bei ihm stille und schlief ein.,positive
5,"Ich hatte als ein kleines Kind oft so zärtliche Empfindungen seiner Liebe, daß ich manchmal in ein Winkelgen ging und weinte und niemand wuste warum.",positive
39,"Meine Mutter hielt mich sehr eingezogen, u. ließ mich nicht mit andern Kindern in Gesellschaft gehen, welches mich sehr mißvergnügt machte.",negative
32,"Der heil. Geist machte mir auch damals das ganze Leiden meines lieben Heilandes sehr klar u. deutlich, u. ich bekam einen tiefen Eindruck davon, der mir auch geblieben. ",positive
33,"sie wurde noch dasselbige Jahr in die Gem. aufgenommen, und ein mitgenoß am Leichnam und Blut unsers Herrn,",positive
3,"nach dem Brüderfest reisten wir nach England, musten aber 14 Tage vor Helvontsluis liegen und kamen erst am 17ten September bey London in Chelsea, wo das Jüngerhaus war, an.",negative
22,"Der lezte Blik, den Er noch von sich gab, war so lieblich, daß man sehen konnte, nun ist an Ihm erfült, was Er so oft gesungen: wenn mein Mund wird erbleichen, so fahr ich zur Gemeine, den Leib möcht ihr begraben-;",positive
8,"Ein besonders es Vergüngen fand er im Lesen der Reden das Jüngersm bedauerte aber dabei oft mit Thränen den zwischen ihnen entstandenen Misverstand |: wie Ers zu nennen pflegte :| worüber er aber noch selbiges Jahr durch ein eigen haudiges Schreiben von den seligen Jünger, welches er kurz vor seinem Heimgang geschrieben, gar sehr beschämt und getröstet worden.",positive
37,"Mein Gnadenloos zur Brüder-Gemeine war und blieb mir unaussprechl. groß und wichtig, und diese Gnade wird der l. Hld mir erhalten, bis ich Ihn sehen werde von Angesicht.",positive
11,"ich machte mich auf, und suchte solche Leute auf, die ein ander Leben führten, als die Welt-Leute, fand aber doch nichts ganzes, und hatte meine eigene Plage, denn ich lebte unter dem Gesez, und konte nicht von den Sünden befreyt werden.",negative
4,"Wir sagten ihm, daß unser Herzens Wunsch wäre Er und seine Kinder möchten ihren Gott der am Creuze sein Blut vor sie vergoßen kennen und lieb haben, und in seinen Blute, das aus seinem Seiten Höhlgen gefloßen, abgewaschen werden von ihren Sünden, und dann wolten wir ihnen auch gerne bey unsern Brüdern ein Pläzgen gönnen vor ihre Hütten.",positive
16,"Als sie Abends zumleztemn?? Arzney zu sich nahm, welches sie allemal in ihrer Krankheit mit be- zonderer ?eloßenheit gethan, sagte sie mit freundlicher Miene: Gelt, ich habs hübsch gemacht?",positive
10,"Seit einigen Jahren nahmen seine Leibes und Gemüths Kräfte gar sehr ab, so daß man ihn lange als ein Kind pflegen mußte und so nahm ihn der liebe Heiland am 5ten Juli durch einen Schlagfluß schnell zu sich heim in seinem 76ten Jahr.",negative
32,"Als man ihr sagte, es schien, als ob der l. Hld. Sie nun bald zu Sich heimholen würde, lächelte Sie, u. sagte, ich bins nicht werth, daß Ers so schöne mit mir macht! Doch, Er kömmt mir nie zu früh, je eher, je lieber!",positive
27,Von diesen Leuten wurde zugleich auch viel Böses geredet.,negative
26,"ich zeigte ihnen, wie man es brauche, worüber sie sich verwunderten.",neutral
32,"Sie benuzte jede Gelegenheit ihnen die Liebe des Hlds. gegen Sie anzupreisen, u. ihre Liebe gegen Ihn rege zu machen, sie Verse lernen zu laßen die davon handelten, u. sie öfters mit ihnen zu singen.",positive
26,"“Nein”, sagte ich, “das ist nicht Gottes Wille, sondern sein ernster Wille ist, daß wir alle sollen selig werden, darum hat Er uns durch Sein Blut und Tod teuer erkauft, daß wir nicht verloren gehen sollen, und darin sind die Indianer auch mit eingeschlossen so gut wie die weißen Leute.”",positive
13,"Den Erinnerungen des Geistes Gottes in meinem Herzen gab ich wenig Gehör bis ich durch den Besuch der seligen Schwester Böhlerin der ich versprechen muste mein Herz dem Heiland hinzugeben, wieder aufs neue unruhig über mich wurde.",negative
34,"Nun lag mir meine Mutter sehr am Herzen, daß sie doch auch möchte die Seligkeit genießen, die ich theilhaftig worden war;",positive
33,"1765. kam sie wieder in daß ängstl. wesen, und hatte wieder die verlegenheit über sich wie daß vorigemal,",negative
0,"Man sahe gar bald, daß sein Heimgang herannahe;",negative
38,Ao. 1745 wurde ich zur Acoluthie angenommen u. ao 1746 d. 11tn Merz mit meinem lieben Mann zur heiligen Ehe verbunden.,neutral
23,"da meine fromme Meisterin nach Hause kam und von meiner Confusion hörte, sagte sie: Ich hätte mit den Schweinen träber gefreßen, ich müßte die Herrnhuther meiden oder ihr Haus verlassen.",negative
36,Den ersten Winter /// verbrachte ich im Chorhause recht vergnügt.,positive
23,"er lies mir sagen: Ich soll nur in seine Predigt gehn und werde was er sagen werde und wenn er mir denn so sey, so könne ich mit zum Abendmahl gehn.",positive
26,meine Frau nahm das Kind wieder mit aufs Pferd und ich führte letzteres durch die Lecha durch.,neutral
36,In meinem 14ten Jahr ging ich zum erstenmal zum heil. Abendmahl;,neutral
14,"Diese Reise, von welcher in dem Leben des seligen Grafen {NAME} page 1426. eine kurze Beschreibung zu finden, war zwar kurz, indem sie nur 4 Tage daurte, aber dabey unserm seligen Bruder insonderheit sehr wichtig, wie man aus seinen darüber gemachten Anmerckungen ersehen kann, ob er gleich auch viele Beschwerlichkeiten der Pilgrimschaft dabei erfuhr.",neutral
27,Ich fuhr den Augenblick zu.,neutral
25,"Sie wurde vor einigen Tagen mit der jezt grahsierenden Kranckheit befallen, die vornemlich ihre Brust angriff und ihre ohnedem wenigen Kräfte so erschöpfte, daß keine Arzney dagegen anschlug.",negative
34,Ao 1765 erhielten wir einen Ruf nach Oldmanns Creek in den Jersys zur Bedienung des dortigen Häufleins.,neutral
27,"Nun sagte ich ihnen: “So urteilt nicht, so geht und seht und hört, ich will es auch tun.” Welches ich auch 1741 tat, am Ostermontag, den 3. April da predigt Pfarrer {NAME} über die Worde aus dem Evangelium des Tages: “Brannte nicht unser Herze in uns, da er mit uns redete auf dem Weg und uns die Schrift offrierte…”",neutral
26,Ich nahm nämlich zum Auflösen eines Knotens eine Gabel zu Hülfe und stach mich damit unter dem Nagel des Daumens und zwar 2 mal;,neutral
3,Mein Vater machte Anstalt zum Verkauf und der Tag dazu wurde vestgesezt.,neutral
33,ich hatte auch einen Sohn mit ihm.,neutral
7,Ja es liegt an meiner Seiten meiner Füß' oftmaligs Gleiten: ich bekenn dir meine Schuld.,negative
19,"Zum Segen für mein Herze, ich fand daß ich kein rechter armer Sünder war und mir der Blick auf den am Kreutz für mich zu tode gebluteten Heiland noch fehlete;",positive
7,"Sogleich verschwand mein ganzer Kummer und die ewige Unruhe, und ich stund getröstet auf.",positive
0,"Er besorgte dieses Geschäfte, so wie überhaupt alles, was er that - mit vieler Angelegenheit, Pünktlichkeit u. Treue, bis er vor 1 1/2 Jahren seiner Engbrüstigkeit wegen davon abgelöst wurde.",positive
39,"um 12. Uhr empfing sie den Seegen der Gem: u. ihres Chors, wobey der Friede Gottes deutlich zu fühlen war;",positive
19,"einen davon wolte den Bruder {NAME} seinen bekannten in Neusalz besuchen und ich gieng mit ihm,",neutral
5,"ja alle Gottes Wahrheiten wurden mir so frisch und lebendig, wie aus der ersten Hand beygebracht und erklärt, daß ichs nicht genug beschreiben kan.",positive
13,"Der schwache Funcken der Liebe zum Heiland fing hier wieder an in meinem Herzen zu glimmen, und ich besuchte die Societaets-Versammlungen der Brüder zu meinem Segen, obschon nur gar kurze Zeit, denn ich muste bald wieder nach Brunswick zurück, wo ich 6 Wochen verblieb und als dann nach Philadelphia zog um die Schneyderung zu erlernen.",positive
11,"Anno 1746 bekam ich mit noch 12 Soldaten Brüdern wieder auf 6 Wochen lang Urlaub, die liebe Gemeine zu besuchen, und kamen den 4. October auf dem Herrnhaag an.",positive
33,"da machten sie mich gleich loß, und brachten mich mit großer Freude ins Hauß zu der alten Mutter, welche sehr froh war mich wieder zu haben,",positive
9,"Ich glaubte, daß ich und meine Sünden ihm auch die Wunden gemacht haben.",negative
34,"Den nächsten Sonntag drauf ging ich zum erstenmal in die Brr Versamlung war aber sehr bange, daß mich jemand von meinem Verwandten oder Bekannten sehen solte; denn die Brüder waren zur selbigen Zeit sehr verachtet, sonderlich bey den reformirten Pfarrern.///",negative
27,"Da ich dem meine Reise über Holand und England von kurzem Aufenthalt daselbst meine Reise Anno 1749 im Februar mit … (?) …und seine übrige Kolonne auf der See fortsetzte, da wir nach zwölfwöchiger Seereise im Mai hier in Bethlehem glücklich und wohl da ankamen.",positive
5,"ich suchte mit vielen Thränen Vergebung durch sein Blut über alles, was mir in meinem Leben schlechtes vorgekommen war und wurde auch derselben gar tröstlich versichert; aber die wahre Selbsterkenntniß und die gründliche Kur für Seele und Hütte, blieb mir noch auf eine andre Zeit aufgehoben.",negative
27,"Habt Ihr das Böse, dessen Ihr sie beschuldiget, selbst gesehen?”",negative
2,Sie hat die Enkel erlebt.,neutral
10,"in Hhuth schenkte uns der Heiland noch einen Sohn und eine Tochter, welche alle beide heimgegangen sind",neutral
26,Nun bekamen wir erst Windstille und dann fürchterlichen Sturm.,negative
32,"ich hätte mögen auf meinem Angesichte liegen bleiben, u. mich zu Ihm hinweinen.",positive
5,"So wie ich es jezt einsehe, wurde ich damals gleich ganz mitgenommen von dem Strom der Gnade und hatte nicht Zeit recht zu mir selbst zu kommen.",negative
26,"hier sind die 60 Acker Land,",neutral
3,"ich lernte mich in meiner Verdorbenheit immer besser kennen; aber die tröstliche Anweisung, mit dem lieben Heiland und auch mit meinem Chorhelfer über alles auszureden, half mir selig durch und mein Herz kam in kindlichen Umgang mit dem lieben Heiland.",positive
9,"In der Nacht vom 26ten zum 27ten nahm seine , Schwachheit so zu, daß er seine Hausleute weckte, die ihm zu Hülfe eilten.",positive
13,"ich bin nicht im Stande diesen Vorgang zu beschreiben, mein Wunsch ist nur daß mir das Andencken daran bleiben möchte bis in Seinen Arm und Schooß.",positive
